Data,vento,radiacao,temp_max,temp_min,umi_max,umi_min,umi_rel,press_atm,temp_media
2019-02-13,0.9848022489711264,0.0,30.8,19.7,89.0,46.0,70.95833333333333,917.0958333333334,24.38125
2019-02-14,1.866761225106661,0.0,28.4,19.0,89.0,52.0,72.70833333333333,918.3791666666666,22.387500000000003
2019-02-15,1.093878447433118,0.0,25.8,19.7,91.0,70.0,80.83333333333333,917.2374999999998,21.65625
2019-02-16,0.6108267113871544,0.0,25.7,19.9,91.0,68.0,86.95833333333333,915.1166666666668,21.675
2019-02-17,0.7791157032999418,0.0,27.3,19.2,93.0,62.0,87.08333333333333,916.604166666667,21.331249999999997
2019-02-18,0.7915815545527409,0.0,26.4,19.1,93.0,63.0,85.91666666666667,918.1708333333332,21.55208333333333
2019-02-19,0.8196297198715389,0.0,29.0,19.6,93.0,55.0,81.125,918.2999999999997,22.825
2019-02-20,0.6419913395191521,0.0,31.6,20.6,91.0,41.0,74.54166666666667,916.9541666666664,24.447916666666664
2019-02-21,0.6949712073435481,0.0,26.8,18.9,91.0,53.0,80.08333333333333,919.1083333333335,21.92916666666667
2019-02-22,1.2777497534119042,0.0,32.5,18.9,91.0,35.0,67.25,919.9208333333335,24.883333333333333
2019-02-23,1.0876455218067187,0.0,32.6,20.0,85.0,30.0,57.583333333333336,918.7749999999997,26.43958333333333
2019-02-24,0.8850754389487339,0.0,33.0,20.4,86.0,29.0,57.833333333333336,916.5666666666667,26.952083333333334
2019-02-25,0.8165132570583391,0.0,33.6,21.4,83.0,30.0,57.458333333333336,915.8124999999999,26.964583333333334
2019-02-26,1.0595973564879209,0.0,33.3,19.7,90.0,34.0,63.916666666666664,916.2958333333336,25.435416666666672
2019-02-27,1.028432728355923,0.0,31.2,19.2,91.0,41.0,70.91666666666667,917.8083333333334,24.02916666666667
2019-02-28,0.9255894555203309,0.0,27.3,19.8,92.0,57.0,76.95833333333333,918.1875,23.06041666666667
2019-03-01,0.7759992404867421,0.0,29.8,18.1,92.0,46.0,76.16666666666667,919.1541666666666,22.67916666666666
2019-03-02,0.6232925626399536,0.0,23.8,19.5,92.0,71.0,86.29166666666667,920.0458333333332,21.1
2019-03-03,1.508368001588687,0.0,29.0,19.9,88.0,47.0,69.20833333333333,919.0041666666665,23.520833333333336
2019-03-04,1.8231307457218637,0.0,29.5,20.2,79.0,42.0,63.5,919.6374999999999,24.016666666666666
2019-03-05,1.4834362990830892,0.0,30.7,20.2,80.0,39.0,63.416666666666664,920.7999999999997,24.3375
2019-03-06,1.7047051588202728,0.0,29.8,20.7,80.0,44.0,69.79166666666667,920.9541666666665,23.86875
2019-03-07,1.7826167291502668,0.0,30.8,20.6,81.0,42.0,65.20833333333333,921.1875000000001,24.8375
2019-03-08,1.3868259518738961,0.0,31.9,20.7,82.0,37.0,61.458333333333336,920.0125000000002,25.46041666666667
2019-03-09,1.07206320774072,0.0,32.1,21.6,82.0,36.0,61.666666666666664,918.5166666666668,26.183333333333337
2019-03-10,1.1998381830819105,0.0,32.2,21.8,90.0,41.0,65.58333333333333,917.4500000000003,26.06458333333334
2019-03-11,1.2247698855875087,0.0,29.0,18.6,92.0,45.0,72.41666666666667,918.0791666666664,23.458333333333336
2019-03-12,1.2247698855875087,0.0,29.8,18.5,90.0,46.0,69.33333333333333,918.5833333333331,23.46875
